Date,Open,High,Low,Close,Adj Close,Volume
2015-02-17,655000.000000,662500.000000,632500.000000,645000.000000,645000.000000,100
2015-02-18,662500.000000,662500.000000,625000.000000,632500.000000,632500.000000,100
2015-02-19,647500.000000,647500.000000,605000.000000,605000.000000,605000.000000,100
2015-02-20,627500.000000,635000.000000,560000.000000,570000.000000,570000.000000,200
2015-02-23,580000.000000,585000.000000,565000.000000,575000.000000,575000.000000,100
2015-02-24,570000.000000,570000.000000,525000.000000,532500.000000,532500.000000,200
2015-02-25,537500.000000,550000.000000,497500.000000,542500.000000,542500.000000,200
2015-02-26,540000.000000,547500.000000,510000.000000,520000.000000,520000.000000,200
2015-02-27,522500.000000,532500.000000,502500.000000,520000.000000,520000.000000,100
2015-03-02,520000.000000,520000.000000,495000.000000,497500.000000,497500.000000,100
2015-03-03,507500.000000,530000.000000,497500.000000,507500.000000,507500.000000,100
2015-03-04,522500.000000,537500.000000,500000.000000,502500.000000,502500.000000,100
2015-03-05,495000.000000,512500.000000,492500.000000,495000.000000,495000.000000,100
2015-03-06,507500.000000,527500.000000,495000.000000,525000.000000,525000.000000,200
2015-03-09,522500.000000,525000.000000,500000.000000,507500.000000,507500.000000,100
2015-03-10,532500.000000,547500.000000,525000.000000,535000.000000,535000.000000,100
2015-03-11,535000.000000,562500.000000,532500.000000,555000.000000,555000.000000,100
2015-03-12,537500.000000,540000.000000,502500.000000,502500.000000,502500.000000,100
2015-03-13,507500.000000,540000.000000,502500.000000,517500.000000,517500.000000,100
2015-03-16,507500.000000,510000.000000,492500.000000,502500.000000,502500.000000,100
2015-03-17,512500.000000,517500.000000,492500.000000,492500.000000,492500.000000,100
2015-03-18,500000.000000,505000.000000,447500.000000,457500.000000,457500.000000,200
2015-03-19,470000.000000,475000.000000,445000.000000,447500.000000,447500.000000,100
2015-03-20,437500.000000,440000.000000,407500.000000,432500.000000,432500.000000,200
2015-03-23,430000.000000,430000.000000,412500.000000,422500.000000,422500.000000,100
2015-03-24,425000.000000,427500.000000,402500.000000,412500.000000,412500.000000,100
2015-03-25,415000.000000,447500.000000,407500.000000,447500.000000,447500.000000,100
2015-03-26,467500.000000,472500.000000,435000.000000,440000.000000,440000.000000,100
2015-03-27,445000.000000,445000.000000,427500.000000,430000.000000,430000.000000,100
2015-03-30,410000.000000,415000.000000,402500.000000,405000.000000,405000.000000,100
2015-03-31,412500.000000,427500.000000,407500.000000,425000.000000,425000.000000,100
2015-04-01,425000.000000,450000.000000,422500.000000,425000.000000,425000.000000,100
2015-04-02,420000.000000,422500.000000,407500.000000,407500.000000,407500.000000,100
2015-04-06,417500.000000,422500.000000,390000.000000,392500.000000,392500.000000,100
2015-04-07,387500.000000,390000.000000,380000.000000,387500.000000,387500.000000,100
2015-04-08,385000.000000,395000.000000,375000.000000,375000.000000,375000.000000,100
2015-04-09,375000.000000,382500.000000,347500.000000,350000.000000,350000.000000,100
2015-04-10,340000.000000,345000.000000,317500.000000,317500.000000,317500.000000,100
2015-04-13,312500.000000,337500.000000,302500.000000,335000.000000,335000.000000,100
2015-04-14,342500.000000,347500.000000,320000.000000,327500.000000,327500.000000,100
2015-04-15,317500.000000,320000.000000,305000.000000,312500.000000,312500.000000,100
2015-04-16,317500.000000,320000.000000,295000.000000,300000.000000,300000.000000,100
2015-04-17,320000.000000,335000.000000,315000.000000,317500.000000,317500.000000,100
2015-04-20,305000.000000,310000.000000,295000.000000,297500.000000,297500.000000,100
2015-04-21,292500.000000,307500.000000,290000.000000,297500.000000,297500.000000,100
2015-04-22,297500.000000,307500.000000,290000.000000,295000.000000,295000.000000,100
2015-04-23,295000.000000,297500.000000,285000.000000,290000.000000,290000.000000,100
2015-04-24,285000.000000,290000.000000,282500.000000,282500.000000,282500.000000,0
2015-04-27,277500.000000,302500.000000,277500.000000,300000.000000,300000.000000,100
2015-04-28,300000.000000,317500.000000,280000.000000,280000.000000,280000.000000,100
2015-04-29,292500.000000,302500.000000,282500.000000,295000.000000,295000.000000,100
2015-04-30,302500.000000,317500.000000,292500.000000,305000.000000,305000.000000,100
2015-05-01,297500.000000,300000.000000,280000.000000,282500.000000,282500.000000,100
2015-05-04,277500.000000,285000.000000,272500.000000,282500.000000,282500.000000,100
2015-05-05,285000.000000,297500.000000,280000.000000,295000.000000,295000.000000,100
2015-05-06,287500.000000,320000.000000,287500.000000,307500.000000,307500.000000,100
2015-05-07,312500.000000,315000.000000,295000.000000,300000.000000,300000.000000,100
2015-05-08,280000.000000,285000.000000,270000.000000,272500.000000,272500.000000,200
2015-05-11,277500.000000,285000.000000,275000.000000,285000.000000,285000.000000,100
2015-05-12,295000.000000,300000.000000,282500.000000,282500.000000,282500.000000,100
2015-05-13,280000.000000,285000.000000,275000.000000,275000.000000,275000.000000,100
2015-05-14,270000.000000,275000.000000,262500.000000,262500.000000,262500.000000,100
2015-05-15,260000.000000,270000.000000,260000.000000,260000.000000,260000.000000,100
2015-05-18,260000.000000,262500.000000,235000.000000,242500.000000,242500.000000,100
2015-05-19,237500.000000,245000.000000,230000.000000,232500.000000,232500.000000,100
2015-05-20,235000.000000,240000.000000,230000.000000,232500.000000,232500.000000,100
2015-05-21,237500.000000,237500.000000,217500.000000,220000.000000,220000.000000,100
2015-05-22,220000.000000,222500.000000,215000.000000,220000.000000,220000.000000,100
2015-05-26,225000.000000,237500.000000,222500.000000,235000.000000,235000.000000,100
2015-05-27,230000.000000,232500.000000,215000.000000,217500.000000,217500.000000,0
2015-05-28,225000.000000,230000.000000,220000.000000,222500.000000,222500.000000,0
2015-05-29,225000.000000,230000.000000,217500.000000,222500.000000,222500.000000,0
2015-06-01,220000.000000,227500.000000,217500.000000,220000.000000,220000.000000,0
2015-06-02,225000.000000,230000.000000,220000.000000,225000.000000,225000.000000,0
2015-06-03,222500.000000,225000.000000,217500.000000,220000.000000,220000.000000,0
2015-06-04,227500.000000,235000.000000,222500.000000,235000.000000,235000.000000,100
2015-06-05,235000.000000,237500.000000,225000.000000,227500.000000,227500.000000,0
2015-06-08,227500.000000,235000.000000,225000.000000,232500.000000,232500.000000,0
2015-06-09,235000.000000,240000.000000,227500.000000,227500.000000,227500.000000,0
2015-06-10,222500.000000,222500.000000,210000.000000,210000.000000,210000.000000,100
2015-06-11,207500.000000,210000.000000,200000.000000,202500.000000,202500.000000,100
2015-06-12,207500.000000,212500.000000,205000.000000,207500.000000,207500.000000,0
2015-06-15,217500.000000,222500.000000,212500.000000,222500.000000,222500.000000,100
2015-06-16,225000.000000,227500.000000,212500.000000,215000.000000,215000.000000,0
2015-06-17,212500.000000,222500.000000,207500.000000,212500.000000,212500.000000,100
2015-06-18,205000.000000,207500.000000,197500.000000,200000.000000,200000.000000,100
2015-06-19,200000.000000,205000.000000,200000.000000,205000.000000,205000.000000,0
2015-06-22,195000.000000,197500.000000,187500.000000,187500.000000,187500.000000,100
2015-06-23,183250.000000,183750.000000,175000.000000,175000.000000,175000.000000,100
2015-06-24,177000.000000,182000.000000,172500.000000,181000.000000,181000.000000,200
2015-06-25,178500.000000,186250.000000,175500.000000,184250.000000,184250.000000,200
2015-06-26,183000.000000,189750.000000,180000.000000,182000.000000,182000.000000,200
2015-06-29,204500.000000,248250.000000,199000.000000,243500.000000,243500.000000,700
2015-06-30,218250.000000,262750.000000,217750.000000,240000.000000,240000.000000,800
2015-07-01,215000.000000,230500.000000,206250.000000,207250.000000,207250.000000,400
2015-07-02,207250.000000,241250.000000,205000.000000,232500.000000,232500.000000,500
2015-07-06,255250.000000,259500.000000,234250.000000,244500.000000,244500.000000,600
2015-07-07,243750.000000,270750.000000,219500.000000,219750.000000,219750.000000,700
2015-07-08,238000.000000,263750.000000,233500.000000,262750.000000,262750.000000,700
2015-07-09,234000.000000,270750.000000,232750.000000,267750.000000,267750.000000,500
2015-07-10,239000.000000,255500.000000,223500.000000,225250.000000,225250.000000,600
2015-07-13,200750.000000,203000.000000,180000.000000,181500.000000,181500.000000,400
2015-07-14,182000.000000,183750.000000,171250.000000,178250.000000,178250.000000,300
2015-07-15,176750.000000,185750.000000,172000.000000,177000.000000,177000.000000,400
2015-07-16,166000.000000,167250.000000,153500.000000,154500.000000,154500.000000,400
2015-07-17,151750.000000,155750.000000,151000.000000,151250.000000,151250.000000,200
2015-07-20,150750.000000,153000.000000,143500.000000,150000.000000,150000.000000,300
2015-07-21,148750.000000,153000.000000,147000.000000,147250.000000,147250.000000,300
2015-07-22,155750.000000,155750.000000,143250.000000,145750.000000,145750.000000,300
2015-07-23,143500.000000,154000.000000,141750.000000,149250.000000,149250.000000,300
2015-07-24,150000.000000,163500.000000,147000.000000,159000.000000,159000.000000,500
2015-07-27,172250.000000,183000.000000,167750.000000,175750.000000,175750.000000,600
2015-07-28,165250.000000,174500.000000,147500.000000,150250.000000,150250.000000,500
2015-07-29,148250.000000,150000.000000,142500.000000,145500.000000,145500.000000,300
2015-07-30,146250.000000,152250.000000,142250.000000,143000.000000,143000.000000,300
2015-07-31,141750.000000,146750.000000,139250.000000,142500.000000,142500.000000,200
2015-08-03,142500.000000,150250.000000,137750.000000,138500.000000,138500.000000,400
2015-08-04,140250.000000,144250.000000,137000.000000,138500.000000,138500.000000,400
2015-08-05,137750.000000,140750.000000,132750.000000,137000.000000,137000.000000,300
2015-08-06,137500.000000,152250.000000,137000.000000,147250.000000,147250.000000,400
2015-08-07,146250.000000,152750.000000,142500.000000,143750.000000,143750.000000,400
2015-08-10,136750.000000,137250.000000,132750.000000,133250.000000,133250.000000,300
2015-08-11,143750.000000,150500.000000,139750.000000,144750.000000,144750.000000,600
2015-08-12,161250.000000,166250.000000,142750.000000,145250.000000,145250.000000,600
2015-08-13,141500.000000,148250.000000,137750.000000,141500.000000,141500.000000,300
2015-08-14,141000.000000,145250.000000,139000.000000,141500.000000,141500.000000,200
2015-08-17,144000.000000,146750.000000,137250.000000,137500.000000,137500.000000,200
2015-08-18,139500.000000,142500.000000,136500.000000,141000.000000,141000.000000,200
2015-08-19,145000.000000,153000.000000,138000.000000,146500.000000,146500.000000,400
2015-08-20,158500.000000,173750.000000,154750.000000,171250.000000,171250.000000,800
2015-08-21,189500.000000,230500.000000,178250.000000,229250.000000,229250.000000,1500
2015-08-24,374750.000000,399750.000000,250000.000000,314000.000000,314000.000000,2000
2015-08-25,236500.000000,365500.000000,233750.000000,365250.000000,365250.000000,1400
2015-08-26,304000.000000,381000.000000,290500.000000,298500.000000,298500.000000,1600
2015-08-27,273500.000000,351750.000000,272000.000000,310500.000000,310500.000000,1000
2015-08-28,332750.000000,375750.000000,324000.000000,345000.000000,345000.000000,900
2015-08-31,352000.000000,374500.000000,343750.000000,369500.000000,369500.000000,800
2015-09-01,437000.000000,497500.000000,415000.000000,484750.000000,484750.000000,1100
2015-09-02,423000.000000,460500.000000,376500.000000,376750.000000,376750.000000,800
2015-09-03,352750.000000,394750.000000,322000.000000,373250.000000,373250.000000,900
2015-09-04,408500.000000,444500.000000,390000.000000,424500.000000,424500.000000,800
2015-09-08,375500.000000,386750.000000,349000.000000,350750.000000,350750.000000,600
2015-09-09,313250.000000,372000.000000,312000.000000,366750.000000,366750.000000,1000
2015-09-10,388500.000000,392250.000000,347500.000000,347500.000000,347500.000000,900
2015-09-11,351000.000000,362500.000000,330500.000000,331500.000000,331500.000000,700
2015-09-14,331000.000000,347000.000000,330000.000000,332250.000000,332250.000000,500
2015-09-15,322500.000000,327250.000000,265500.000000,266500.000000,266500.000000,900
2015-09-16,246250.000000,263500.000000,233000.000000,234500.000000,234500.000000,700
2015-09-17,231750.000000,242750.000000,192000.000000,232000.000000,232000.000000,1300
2015-09-18,277000.000000,295500.000000,258250.000000,289250.000000,289250.000000,1000
2015-09-21,271750.000000,279250.000000,250250.000000,251750.000000,251750.000000,800
2015-09-22,275250.000000,303500.000000,267500.000000,277750.000000,277750.000000,900
2015-09-23,278500.000000,285500.000000,260000.000000,264250.000000,264250.000000,700
2015-09-24,290250.000000,318250.000000,275250.000000,279500.000000,279500.000000,1000
2015-09-25,257000.000000,307500.000000,256000.000000,293750.000000,293750.000000,900
2015-09-28,314500.000000,351500.000000,309000.000000,334000.000000,334000.000000,1000
2015-09-29,326500.000000,352500.000000,310750.000000,336250.000000,336250.000000,1200
2015-09-30,307500.000000,324500.000000,300250.000000,304500.000000,304500.000000,700
2015-10-01,306750.000000,326250.000000,298000.000000,298750.000000,298750.000000,700
2015-10-02,320500.000000,325750.000000,267750.000000,268000.000000,268000.000000,1100
2015-10-05,256750.000000,258000.000000,235000.000000,237000.000000,237000.000000,700
2015-10-06,235500.000000,250000.000000,229250.000000,241750.000000,241750.000000,700
2015-10-07,236250.000000,247250.000000,229250.000000,230500.000000,230500.000000,700
2015-10-08,229250.000000,234500.000000,203500.000000,209000.000000,209000.000000,1000
2015-10-09,207250.000000,221250.000000,203000.000000,209500.000000,209500.000000,700
2015-10-12,208250.000000,212000.000000,181250.000000,185750.000000,185750.000000,700
2015-10-13,193750.000000,203750.000000,179750.000000,201500.000000,201500.000000,800
2015-10-14,205250.000000,220500.000000,197500.000000,209500.000000,209500.000000,1200
2015-10-15,201000.000000,205000.000000,180000.000000,181500.000000,181500.000000,900
2015-10-16,175500.000000,190250.000000,175000.000000,177250.000000,177250.000000,500
2015-10-19,178500.000000,179750.000000,153500.000000,153750.000000,153750.000000,900
2015-10-20,157000.000000,168250.000000,152500.000000,162500.000000,162500.000000,600
2015-10-21,158000.000000,186500.000000,155000.000000,184500.000000,184500.000000,1000
2015-10-22,174000.000000,174500.000000,152750.000000,153000.000000,153000.000000,1000
2015-10-23,145250.000000,160750.000000,145250.000000,154500.000000,154500.000000,800
2015-10-26,158500.000000,163750.000000,154250.000000,163000.000000,163000.000000,600
2015-10-27,166750.000000,168000.000000,156000.000000,156750.000000,156750.000000,600
2015-10-28,156000.000000,166000.000000,147500.000000,148000.000000,148000.000000,900
2015-10-29,153500.000000,158000.000000,149500.000000,152000.000000,152000.000000,700
2015-10-30,152750.000000,157250.000000,149250.000000,155750.000000,155750.000000,600
2015-11-02,155750.000000,156500.000000,139500.000000,141250.000000,141250.000000,800
2015-11-03,145750.000000,148000.000000,141250.000000,147000.000000,147000.000000,400
2015-11-04,144750.000000,158000.000000,143500.000000,155500.000000,155500.000000,700
2015-11-05,154750.000000,160750.000000,148750.000000,149000.000000,149000.000000,700
2015-11-06,151000.000000,156750.000000,143000.000000,143000.000000,143000.000000,800
2015-11-09,145500.000000,161500.000000,143500.000000,157000.000000,157000.000000,1000
2015-11-10,160750.000000,162000.000000,147000.000000,148500.000000,148500.000000,700
2015-11-11,146750.000000,154500.000000,146000.000000,154250.000000,154250.000000,500
2015-11-12,162250.000000,182000.000000,158750.000000,181750.000000,181750.000000,1000
2015-11-13,183250.000000,207250.000000,180500.000000,205750.000000,205750.000000,1800
2015-11-16,205250.000000,208500.000000,165000.000000,165500.000000,165500.000000,1200
2015-11-17,161000.000000,188250.000000,159500.000000,181750.000000,181750.000000,1100
2015-11-18,175500.000000,176500.000000,159000.000000,160000.000000,160000.000000,1100
2015-11-19,163000.000000,174000.000000,161250.000000,170250.000000,170250.000000,600
2015-11-20,160250.000000,162250.000000,156250.000000,159000.000000,159000.000000,900
2015-11-23,157500.000000,161000.000000,150000.000000,150500.000000,150500.000000,800
2015-11-24,159000.000000,162250.000000,150000.000000,152500.000000,152500.000000,1200
2015-11-25,151750.000000,154000.000000,147000.000000,148000.000000,148000.000000,700
2015-11-27,147750.000000,151750.000000,147000.000000,151250.000000,151250.000000,200
2015-11-30,148750.000000,152750.000000,147500.000000,149000.000000,149000.000000,600
2015-12-01,146250.000000,148750.000000,137250.000000,138000.000000,138000.000000,1000
2015-12-02,138500.000000,149000.000000,133750.000000,147250.000000,147250.000000,1000
2015-12-03,142250.000000,173500.000000,140500.000000,166750.000000,166750.000000,1700
2015-12-04,157750.000000,160750.000000,138250.000000,138500.000000,138500.000000,1200
2015-12-07,140000.000000,153000.000000,139000.000000,144250.000000,144250.000000,900
2015-12-08,155250.000000,158750.000000,146000.000000,152250.000000,152250.000000,1200
2015-12-09,156000.000000,173250.000000,145250.000000,164250.000000,164250.000000,1500
2015-12-10,165750.000000,171750.000000,157250.000000,168250.000000,168250.000000,1000
2015-12-11,185500.000000,225000.000000,182000.000000,218250.000000,218250.000000,2300
2015-12-14,214750.000000,235500.000000,181750.000000,185500.000000,185500.000000,2300
2015-12-15,173750.000000,186000.000000,166250.000000,171000.000000,171000.000000,1200
2015-12-16,159250.000000,167500.000000,143500.000000,148250.000000,148250.000000,1500
2015-12-17,146750.000000,164500.000000,146500.000000,160500.000000,160500.000000,1000
2015-12-18,170750.000000,189250.000000,167500.000000,186250.000000,186250.000000,2000
2015-12-21,171500.000000,186250.000000,167750.000000,168250.000000,168250.000000,1200
2015-12-22,157500.000000,162000.000000,149000.000000,152750.000000,152750.000000,1200
2015-12-23,145750.000000,153000.000000,144000.000000,146250.000000,146250.000000,800
2015-12-24,148500.000000,152250.000000,147000.000000,150750.000000,150750.000000,300
2015-12-28,155750.000000,161000.000000,144750.000000,146500.000000,146500.000000,1100
2015-12-29,143250.000000,146750.000000,141250.000000,144000.000000,144000.000000,800
2015-12-30,147250.000000,151750.000000,146500.000000,151000.000000,151000.000000,600
2015-12-31,154000.000000,157250.000000,149250.000000,156500.000000,156500.000000,900
2016-01-04,181500.000000,191500.000000,174250.000000,176250.000000,176250.000000,2000
2016-01-05,168500.000000,179250.000000,162250.000000,165250.000000,165250.000000,1100
2016-01-06,187500.000000,187500.000000,174750.000000,175000.000000,175000.000000,1600
2016-01-07,199000.000000,218750.000000,189750.000000,213250.000000,213250.000000,2400
2016-01-08,197000.000000,241000.000000,192500.000000,235000.000000,235000.000000,2100
2016-01-11,228000.000000,270750.000000,214500.000000,219500.000000,219500.000000,2600
2016-01-12,200500.000000,226750.000000,197000.000000,198750.000000,198750.000000,1700
2016-01-13,190500.000000,246000.000000,189500.000000,238500.000000,238500.000000,2000
2016-01-14,233500.000000,256000.000000,208250.000000,219750.000000,219750.000000,2600
2016-01-15,268750.000000,281250.000000,251000.000000,264500.000000,264500.000000,2300
2016-01-19,245000.000000,289000.000000,244250.000000,264500.000000,264500.000000,2400
2016-01-20,282000.000000,322750.000000,266250.000000,277250.000000,277250.000000,3500
2016-01-21,272750.000000,299750.000000,257000.000000,275500.000000,275500.000000,2700
2016-01-22,249500.000000,256000.000000,228750.000000,229000.000000,229000.000000,1500
2016-01-25,235250.000000,253750.000000,228000.000000,251750.000000,251750.000000,1300
2016-01-26,245000.000000,251500.000000,227250.000000,227750.000000,227750.000000,1400
2016-01-27,233500.000000,253000.000000,218250.000000,246250.000000,246250.000000,1700
2016-01-28,230500.000000,252000.000000,226750.000000,230000.000000,230000.000000,1900
2016-01-29,227000.000000,229500.000000,210250.000000,211250.000000,211250.000000,1400
2016-02-01,213750.000000,220250.000000,201000.000000,206000.000000,206000.000000,1200
2016-02-02,219000.000000,236500.000000,218250.000000,233000.000000,233000.000000,1600
2016-02-03,225500.000000,259500.000000,224750.000000,227500.000000,227500.000000,2000
2016-02-04,234250.000000,239000.000000,221500.000000,232000.000000,232000.000000,1200
2016-02-05,231500.000000,258500.000000,231000.000000,250750.000000,250750.000000,1500
2016-02-08,269250.000000,295250.000000,264250.000000,274250.000000,274250.000000,1500
2016-02-09,296250.000000,298500.000000,268250.000000,279500.000000,279500.000000,1700
2016-02-10,268750.000000,284250.000000,258750.000000,283500.000000,283500.000000,1500
2016-02-11,321750.000000,339500.000000,304750.000000,318500.000000,318500.000000,2100
2016-02-12,299750.000000,314250.000000,290500.000000,291750.000000,291750.000000,1100
2016-02-16,272750.000000,282000.000000,263250.000000,265500.000000,265500.000000,900
2016-02-17,252500.000000,257500.000000,241750.000000,244250.000000,244250.000000,1000
2016-02-18,241250.000000,251250.000000,236000.000000,243250.000000,243250.000000,1000
2016-02-19,252250.000000,256250.000000,230000.000000,230750.000000,230750.000000,1100
2016-02-22,218000.000000,219250.000000,204000.000000,204500.000000,204500.000000,900
2016-02-23,210000.000000,226750.000000,207750.000000,225250.000000,225250.000000,900
2016-02-24,243750.000000,251500.000000,220250.000000,222250.000000,222250.000000,1600
2016-02-25,219250.000000,228000.000000,207250.000000,207750.000000,207750.000000,1000
2016-02-26,201250.000000,217500.000000,199250.000000,212750.000000,212750.000000,1200
2016-02-29,211250.000000,220500.000000,200000.000000,219250.000000,219250.000000,1000
2016-03-01,209250.000000,213500.000000,183750.000000,184000.000000,184000.000000,1200
2016-03-02,184500.000000,189750.000000,175750.000000,175750.000000,175750.000000,900
2016-03-03,178500.000000,181250.000000,162500.000000,165250.000000,165250.000000,1100
2016-03-04,160250.000000,172750.000000,158500.000000,169000.000000,169000.000000,1100
2016-03-07,175500.000000,177500.000000,162500.000000,169500.000000,169500.000000,1000
2016-03-08,177000.000000,182250.000000,171500.000000,181250.000000,181250.000000,1100
2016-03-09,177750.000000,184500.000000,175250.000000,176750.000000,176750.000000,900
2016-03-10,172000.000000,186500.000000,161500.000000,171250.000000,171250.000000,1600
2016-03-11,163500.000000,165250.000000,156000.000000,156250.000000,156250.000000,1600
2016-03-14,157750.000000,160000.000000,149750.000000,151500.000000,151500.000000,1000
2016-03-15,159250.000000,160000.000000,154000.000000,154500.000000,154500.000000,700
2016-03-16,158500.000000,158500.000000,143250.000000,145000.000000,145000.000000,1600
2016-03-17,145500.000000,147250.000000,135250.000000,137000.000000,137000.000000,1500
2016-03-18,134750.000000,140000.000000,132000.000000,136250.000000,136250.000000,1700
2016-03-21,136250.000000,136750.000000,124000.000000,124500.000000,124500.000000,2500
2016-03-22,126750.000000,127500.000000,118750.000000,120250.000000,120250.000000,1200
2016-03-23,122750.000000,132500.000000,122500.000000,131000.000000,131000.000000,1300
2016-03-24,140000.000000,142000.000000,129500.000000,130250.000000,130250.000000,1500
2016-03-28,128000.000000,132250.000000,123750.000000,127000.000000,127000.000000,1000
2016-03-29,128500.000000,130750.000000,114250.000000,115000.000000,115000.000000,1700
2016-03-30,111500.000000,115000.000000,106500.000000,108750.000000,108750.000000,1300
2016-03-31,110750.000000,113000.000000,106500.000000,109750.000000,109750.000000,1400
2016-04-01,116250.000000,117750.000000,104000.000000,104750.000000,104750.000000,1800
2016-04-04,104500.000000,109750.000000,102750.000000,109000.000000,109000.000000,1500
2016-04-05,117000.000000,121250.000000,113750.000000,120000.000000,120000.000000,1600
2016-04-06,119000.000000,121000.000000,106250.000000,106500.000000,106500.000000,1400
2016-04-07,111250.000000,128750.000000,109250.000000,124000.000000,124000.000000,1600
2016-04-08,115250.000000,122500.000000,111250.000000,117750.000000,117750.000000,1600
2016-04-11,114250.000000,121500.000000,112250.000000,121500.000000,121500.000000,1200
2016-04-12,121250.000000,127000.000000,112000.000000,113750.000000,113750.000000,2000
2016-04-13,109250.000000,110000.000000,103750.000000,104000.000000,104000.000000,1800
2016-04-14,103750.000000,106500.000000,100500.000000,103250.000000,103250.000000,1400
2016-04-15,103000.000000,104500.000000,99750.000000,99750.000000,99750.000000,1500
2016-04-18,102750.000000,102750.000000,87500.000000,87500.000000,87500.000000,2000
2016-04-19,87000.000000,93250.000000,84250.000000,88750.000000,88750.000000,1600
2016-04-20,87750.000000,91250.000000,85500.000000,89500.000000,89500.000000,1600
2016-04-21,91250.000000,95750.000000,90000.000000,93000.000000,93000.000000,1600
2016-04-22,95000.000000,96000.000000,88000.000000,88500.000000,88500.000000,1500
2016-04-25,91250.000000,94250.000000,89750.000000,90250.000000,90250.000000,1200
2016-04-26,88750.000000,89750.000000,86000.000000,86750.000000,86750.000000,1000
2016-04-27,89500.000000,90000.000000,80000.000000,80750.000000,80750.000000,1800
2016-04-28,83500.000000,91250.000000,78750.000000,90500.000000,90500.000000,1900
2016-04-29,92000.000000,103750.000000,89750.000000,95750.000000,95750.000000,3000
2016-05-02,92500.000000,94250.000000,83250.000000,85000.000000,85000.000000,1500
2016-05-03,89500.000000,95500.000000,88750.000000,91750.000000,91750.000000,1700
2016-05-04,96250.000000,97750.000000,92750.000000,94250.000000,94250.000000,1600
2016-05-05,90500.000000,96750.000000,89750.000000,93750.000000,93750.000000,1200
2016-05-06,94750.000000,95000.000000,85250.000000,86250.000000,86250.000000,1600
2016-05-09,84500.000000,85000.000000,78750.000000,82000.000000,82000.000000,1200
2016-05-10,78250.000000,78500.000000,74000.000000,74250.000000,74250.000000,1600
2016-05-11,75000.000000,80000.000000,72000.000000,78750.000000,78750.000000,1700
2016-05-12,76750.000000,83000.000000,74250.000000,76500.000000,76500.000000,1800
2016-05-13,76500.000000,83000.000000,73750.000000,81750.000000,81750.000000,1900
2016-05-16,80500.000000,80500.000000,73000.000000,74750.000000,74750.000000,1300
2016-05-17,75500.000000,82750.000000,75000.000000,80750.000000,80750.000000,1400
2016-05-18,81250.000000,83750.000000,75500.000000,80250.000000,80250.000000,2400
2016-05-19,83000.000000,89000.000000,80500.000000,80750.000000,80750.000000,2100
2016-05-20,77750.000000,78250.000000,75250.000000,75500.000000,75500.000000,2100
2016-05-23,75500.000000,76750.000000,73500.000000,75750.000000,75750.000000,1800
2016-05-24,73000.000000,74000.000000,67750.000000,69000.000000,69000.000000,2400
2016-05-25,66500.000000,67750.000000,63750.000000,66500.000000,66500.000000,1800
2016-05-26,66250.000000,66500.000000,64250.000000,64750.000000,64750.000000,1700
2016-05-27,64250.000000,64500.000000,61000.000000,61000.000000,61000.000000,1700
2016-05-31,59750.000000,64500.000000,59000.000000,60500.000000,60500.000000,2000
2016-06-01,63250.000000,64250.000000,59000.000000,59750.000000,59750.000000,1800
2016-06-02,61000.000000,62500.000000,57000.000000,57000.000000,57000.000000,1600
2016-06-03,58750.000000,61750.000000,55750.000000,56000.000000,56000.000000,2200
2016-06-06,55500.000000,57500.000000,54250.000000,54500.000000,54500.000000,1700
2016-06-07,53750.000000,54750.000000,52500.000000,54750.000000,54750.000000,1600
2016-06-08,54250.000000,56750.000000,53750.000000,55500.000000,55500.000000,1500
2016-06-09,57750.000000,58750.000000,56250.000000,57500.000000,57500.000000,1600
2016-06-10,62500.000000,68000.000000,61500.000000,67500.000000,67500.000000,2900
2016-06-13,73500.000000,87000.000000,70000.000000,87000.000000,87000.000000,4200
2016-06-14,90250.000000,92500.000000,80000.000000,82500.000000,82500.000000,5100
2016-06-15,81000.000000,82750.000000,74250.000000,81250.000000,81250.000000,3100
2016-06-16,89000.000000,94500.000000,75750.000000,77250.000000,77250.000000,3700
2016-06-17,77250.000000,80000.000000,74500.000000,77500.000000,77500.000000,4000
2016-06-20,67500.000000,67750.000000,63250.000000,66750.000000,66750.000000,2400
2016-06-21,64750.000000,69750.000000,64250.000000,67500.000000,67500.000000,2300
2016-06-22,67500.000000,73500.000000,63750.000000,72000.000000,72000.000000,2800
2016-06-23,64250.000000,66500.000000,58250.000000,58750.000000,58750.000000,3100
2016-06-24,79000.000000,85750.000000,68250.000000,82750.000000,82750.000000,6400
2016-06-27,82250.000000,92000.000000,80500.000000,81000.000000,81000.000000,5000
2016-06-28,73750.000000,74000.000000,63000.000000,64000.000000,64000.000000,3300
2016-06-29,59750.000000,60000.000000,55750.000000,57000.000000,57000.000000,2900
2016-06-30,56250.000000,57000.000000,53750.000000,54500.000000,54500.000000,2500
2016-07-01,54000.000000,54000.000000,50750.000000,51250.000000,51250.000000,2800
2016-07-05,53000.000000,55500.000000,51500.000000,51750.000000,51750.000000,3000
2016-07-06,53250.000000,54750.000000,48750.000000,48750.000000,48750.000000,3400
2016-07-07,47750.000000,51000.000000,46000.000000,47250.000000,47250.000000,2700
2016-07-08,44000.000000,44750.000000,41000.000000,41500.000000,41500.000000,2600
2016-07-11,40250.000000,41250.000000,39500.000000,41250.000000,41250.000000,1900
2016-07-12,39500.000000,41250.000000,39000.000000,39750.000000,39750.000000,1700
